PLAYER_ID,TEAM_ID,AGE,MIN,GP,MPG,REB,PTS,PLAYER_NAME,PLAYER_HEIGHT,PLAYER_HEIGHT_INCHES,POSITION,PPG,RPG,TEAM_ABBREVIATION,DIVISION,CONFERENCE
201228,1610612753,33,1012.466667,62,16.33010753,89,281,C.J. Watson,2-Jun,74,G,4.5,1.4,ORL,SE,E
204456,1610612755,25,2133.296667,81,26.33699589,251,556,T.J. McConnell,2-Jun,74,G,6.9,3.1,PHI,ATL,E
101179,1610612756,34,134.195,14,9.585357143,11,14,Ronnie Price,2-Jun,74,G,1,0.8,PHX,PAC,W
200770,1610612758,30,35.38,2,17.69,3,12,Jordan Farmar,2-Jun,74,N,6,1.5,SAC,PAC,W
204038,1610612758,25,1494.475,74,20.19560811,156,585,Langston Galloway,2-Jun,74,G,7.9,2.1,SAC,PAC,W
2225,1610612759,35,1587.11,63,25.19222222,113,638,Tony Parker,2-Jun,74,G,10.1,1.8,SAS,SW,W
101181,1610612737,35,539.1316667,41,13.14955285,74,141,Jose Calderon,3-Jun,75,G,3.4,1.8,ATL,SE,E
1627098,1610612737,28,1247.566667,73,17.08995434,123,391,Malcolm Delaney,3-Jun,75,G,5.4,1.7,ATL,SE,E
202391,1610612751,28,882.5883333,36,24.51634259,135,523,Jeremy Lin,3-Jun,75,G,14.5,3.8,BKN,ATL,E
201196,1610612766,31,810.6766667,50,16.21353333,73,312,Ramon Sessions,3-Jun,75,G,6.2,1.5,CHA,SE,E
1626166,1610612741,22,462.0933333,31,14.90623656,48,160,Cameron Payne,3-Jun,75,G,5.2,1.5,CHI,CNT,E
101114,1610612739,33,1657.46,64,25.8978125,147,701,Deron Williams,3-Jun,75,G,11,2.3,CLE,CNT,E
202681,1610612739,25,2524.693333,72,35.06518518,230,1816,Kyrie Irving,3-Jun,75,G,25.2,3.2,CLE,CNT,E
2734,1610612742,34,1087.098333,65,16.72458974,127,437,Devin Harris,3-Jun,75,G,6.7,2,DAL,SW,W
2757,1610612765,34,560.2033333,39,14.36418803,57,227,Beno Udrih,3-Jun,75,G,5.8,1.5,DET,CNT,E
202704,1610612765,27,1424.395,52,27.39221154,114,752,Reggie Jackson,3-Jun,75,G,14.5,2.2,DET,CNT,E
203546,1610612744,26,1136.563333,77,14.76056277,121,527,Ian Clark,3-Jun,75,G,6.8,1.6,GSW,PAC,W
201939,1610612744,29,2638.355,79,33.39689873,353,1999,Stephen Curry,3-Jun,75,G,25.3,4.5,GSW,PAC,W
1627819,1610612745,22,52,4,13,3,3,Isaiah Taylor,3-Jun,75,G,0.8,0.8,HOU,SW,W
101145,1610612754,31,1997.708333,74,26.99605855,204,630,Monta Ellis,3-Jun,75,G,8.5,2.8,IND,CNT,E
1626273,1610612747,34,236.5616667,23,10.28528986,24,63,Marcelo Huertas,3-Jun,75,N,2.7,1,LAL,PAC,W
203898,1610612747,22,588.1466667,53,11.09710692,45,228,Tyler Ennis,3-Jun,75,G,4.3,0.8,LAL,PAC,W
201609,1610612748,31,2459.338333,73,33.68956621,279,1483,Goran Dragic,3-Jun,75,G,20.3,3.8,MIA,SE,E
1627780,1610612749,24,99.23333333,6,16.53888889,12,20,Gary Payton II,3-Jun,75,G,3.3,2,MIL,CNT,E
101127,1610612740,33,33.08333333,2,16.54166667,0,6,Jarrett Jack,3-Jun,75,G,3,0,NOP,SW,W
201565,1610612752,28,2081.841667,64,32.52877605,246,1154,Derrick Rose,3-Jun,75,G,18,3.8,NYK,ATL,E
201566,1610612760,28,2801.748333,81,34.58948559,864,2558,Russell Westbrook,3-Jun,75,G,31.6,10.7,OKC,NW,W
203902,1610612760,24,972.6583333,64,15.19778646,87,183,Semaj Christon,3-Jun,75,G,2.9,1.4,OKC,NW,W
201573,1610612755,28,71.49,3,23.83,12,33,Jerryd Bayless,3-Jun,75,G,11,4,PHI,ATL,E
200771,1610612755,31,1517.511667,68,22.31634804,157,530,Sergio Rodriguez,3-Jun,75,G,7.8,2.3,PHI,ATL,E
202688,1610612756,25,1139.788333,54,21.10719135,118,595,Brandon Knight,3-Jun,75,G,11,2.2,PHX,PAC,W
2571,1610612756,34,963.4483333,67,14.37982587,104,419,Leandro Barbosa,3-Jun,75,G,6.3,1.6,PHX,PAC,W
203468,1610612757,25,2795.575,80,34.9446875,289,1837,CJ McCollum,3-Jun,75,G,23,3.6,POR,NW,W
203081,1610612757,26,2693.531667,75,35.91375556,368,2024,Damian Lillard,3-Jun,75,G,27,4.9,POR,NW,W
1627854,1610612759,23,284.8116667,36,7.911435186,23,94,Bryn Forbes,3-Jun,75,G,2.6,0.6,SAS,SW,W
202709,1610612761,25,2002.74,80,25.03425,235,740,Cory Joseph,3-Jun,75,G,9.3,2.9,TOR,ATL,E
201588,1610612762,31,1544.008333,49,31.51037414,167,829,George Hill,3-Jun,75,G,16.9,3.4,UTA,NW,W
202714,1610612762,27,1205.126667,55,21.91139395,125,430,Shelvin Mack,3-Jun,75,G,7.8,2.3,UTA,NW,W
202390,1610612737,32,18.33333333,2,9.166666665,1,4,Gary Neal,4-Jun,76,N,2,0.5,ATL,SE,E
1627785,1610612751,22,1643.471667,73,22.51331051,184,543,Isaiah Whitehead,4-Jun,76,G,7.4,2.5,BKN,ATL,E
200751,1610612751,33,1284.278333,69,18.61272946,155,357,Randy Foye,4-Jun,76,G,5.2,2.2,BKN,ATL,E
203930,1610612751,27,1753.556667,70,25.05080953,280,919,Sean Kilpatrick,4-Jun,76,N,13.1,4,BKN,ATL,E
203935,1610612738,23,2399.155,79,30.36905063,305,835,Marcus Smart,4-Jun,76,G,10.6,3.9,BOS,ATL,E
2548,1610612741,35,1792.208333,60,29.87013888,270,1096,Dwyane Wade,4-Jun,76,G,18.3,4.5,CHI,CNT,E
1626170,1610612741,24,1028.411667,63,16.32399471,111,370,Jerian Grant,4-Jun,76,G,5.9,1.8,CHI,CNT,E
203914,1610612743,22,1782.288333,57,31.26821637,178,851,Gary Harris,4-Jun,76,G,14.9,3.1,DEN,NW,W
1627750,1610612743,20,1764.408333,82,21.51717479,214,811,Jamal Murray,4-Jun,76,G,9.9,2.6,DEN,NW,W
201569,1610612745,28,2323.465,75,30.97953333,201,1217,Eric Gordon,4-Jun,76,G,16.2,2.7,HOU,SW,W
203085,1610612746,24,2053.633333,74,27.7518018,161,889,Austin Rivers,4-Jun,76,G,12,2.2,LAC,PAC,W
200755,1610612746,33,2198.213333,78,28.18222222,171,1173,JJ Redick,4-Jun,76,F,15,2.2,LAC,PAC,W
1628021,1610612747,24,397.2416667,20,19.86208334,63,120,David Nwaba,4-Jun,76,G,6,3.2,LAL,PAC,W
2754,1610612763,35,1913.758333,71,26.95434272,391,643,Tony Allen,4-Jun,76,G,9.1,5.5,MEM,SW,W
203584,1610612763,25,1183.301667,67,17.66121891,100,551,Troy Daniels,4-Jun,76,G,8.2,1.5,MEM,SW,W
1627735,1610612763,21,404.955,33,12.27136364,46,106,Wade Baldwin IV,4-Jun,76,G,3.2,1.4,MEM,SW,W
203079,1610612748,25,1384.225,46,30.09184783,153,729,Dion Waiters,4-Jun,76,G,15.8,3.3,MIA,SE,E
203585,1610612748,25,1965.82,78,25.20282051,256,497,Rodney McGruder,4-Jun,76,G,6.4,3.3,MIA,SE,E
204020,1610612748,25,2177.583333,73,29.82990867,293,1002,Tyler Johnson,4-Jun,76,G,13.7,4,MIA,SE,E
201961,1610612748,29,1499.716667,62,24.1889785,132,648,Wayne Ellington,4-Jun,76,G,10.5,2.1,MIA,SE,E
203521,1610612749,26,1985.993333,76,26.13149122,147,577,Matthew Dellavedova,4-Jun,76,G,7.6,1.9,MIL,CNT,E
1627739,1610612750,23,1333,78,17.08974359,166,293,Kris Dunn,4-Jun,76,G,3.8,2.1,MIN,NW,W
201937,1610612750,26,2469.176667,75,32.92235556,305,836,Ricky Rubio,4-Jun,76,G,11.1,4.1,MIN,NW,W
202734,1610612740,28,1819.683333,73,24.92716895,152,700,E'Twaun Moore,4-Jun,76,G,9.6,2.1,NOP,SW,W
201950,1610612740,27,2189.953333,67,32.68587064,264,1029,Jrue Holiday,4-Jun,76,G,15.4,3.9,NOP,SW,W
1627758,1610612752,24,857.0333333,52,16.48141026,98,215,Ron Baker,4-Jun,76,G,4.1,1.9,NYK,ATL,E
203506,1610612760,25,2222.386667,67,33.16995025,291,1067,Victor Oladipo,4-Jun,76,G,15.9,4.3,OKC,NW,W
203901,1610612753,23,2412.221667,82,29.4173374,387,1046,Elfrid Payton,4-Jun,76,G,12.8,4.7,ORL,SE,E
201975,1610612753,29,737.605,36,20.48902778,77,327,Jodie Meeks,4-Jun,76,G,9.1,2.1,ORL,SE,E
203098,1610612756,26,12.93333333,4,3.233333333,1,7,John Jenkins,4-Jun,76,N,1.8,0.3,PHX,PAC,W
1627741,1610612758,23,1888.208333,82,23.02693089,269,866,Buddy Hield,4-Jun,76,G,10.6,3.3,SAC,PAC,W
1627879,1610612759,27,174.0366667,18,9.668703706,10,59,Nicolas Laprovittola,4-Jun,76,N,3.3,0.6,SAS,SW,W
1626181,1610612761,24,1367.651667,76,17.99541667,169,636,Norman Powell,4-Jun,76,F,8.4,2.2,TOR,ATL,E
202322,1610612764,26,2835.483333,78,36.35235042,326,1805,John Wall,4-Jun,76,G,23.1,4.2,WAS,SE,E
201977,1610612764,30,574.6716667,33,17.41429293,76,219,Marcus Thornton,4-Jun,76,N,6.6,2.3,WAS,SE,E
203145,1610612737,27,1962.565,73,26.88445205,231,801,Kent Bazemore,5-Jun,77,G,11,3.2,ATL,SE,E
203934,1610612737,25,40.36666667,5,8.073333334,7,9,Lamar Patterson,5-Jun,77,N,1.8,1.4,ATL,SE,E
203462,1610612751,22,214.15,15,14.27666667,28,110,Archie Goodwin,5-Jun,77,G,7.3,1.9,BKN,ATL,E
203087,1610612766,25,1142.561667,62,18.42841398,264,603,Jeremy Lamb,5-Jun,77,G,9.7,4.3,CHA,SE,E
201158,1610612766,31,1777.571667,74,24.02123874,178,780,Marco Belinelli,5-Jun,77,G,10.5,2.4,CHA,SE,E
201627,1610612741,31,714.0433333,49,14.57231292,31,271,Anthony Morrow,5-Jun,77,G,5.5,0.6,CHI,CNT,E
1626154,1610612741,23,9.15,3,3.05,1,0,RJ Hunter,5-Jun,77,N,0,0.3,CHI,CNT,E
202697,1610612739,27,1937.348333,76,25.49142543,218,567,Iman Shumpert,5-Jun,77,G,7.5,2.9,CLE,CNT,E
203895,1610612739,26,383.5233333,37,10.36549549,41,161,Jordan McRae,5-Jun,77,N,4.4,1.1,CLE,CNT,E
202412,1610612742,27,24.75,4,6.1875,9,8,Manny Harris,5-Jun,77,G,2,2.3,DAL,SW,W
202083,1610612742,30,2494.805,73,34.17541096,259,986,Wesley Matthews,5-Jun,77,G,13.5,3.5,DAL,SW,W
1626144,1610612743,21,1405.561667,55,25.55566667,178,603,Emmanuel Mudiay,5-Jun,77,G,11,3.2,DEN,NW,W
1627736,1610612743,20,164.895,22,7.495227273,17,83,Malik Beasley,5-Jun,77,G,3.8,0.8,DEN,NW,W
203484,1610612765,24,2528.493333,76,33.26964912,248,1047,Kentavious Caldwell-Pope,5-Jun,77,G,13.8,3.3,DET,CNT,E
201935,1610612745,27,2946.72,81,36.37925926,659,2356,James Harden,5-Jun,77,G,29.1,8.1,HOU,SW,W
202362,1610612754,26,361.6166667,18,20.08981482,52,122,Lance Stephenson,5-Jun,77,G,6.8,2.9,IND,CNT,E
201155,1610612754,31,696.18,39,17.85076923,84,281,Rodney Stuckey,5-Jun,77,N,7.2,2.2,IND,CNT,E
2037,1610612746,37,2157.16,82,26.30682927,129,1008,Jamal Crawford,5-Jun,77,G,12.3,1.6,LAC,PAC,W
1626156,1610612747,21,1810.595,63,28.73960317,221,984,D'Angelo Russell,5-Jun,77,G,15.6,3.5,LAL,PAC,W
203903,1610612747,25,2396.571667,82,29.22648374,246,1205,Jordan Clarkson,5-Jun,77,G,14.7,3,LAL,PAC,W
1627782,1610612763,22,236.0033333,14,16.85738095,16,71,Wayne Selden,5-Jun,77,G,5.1,1.1,MEM,SW,W
1627763,1610612749,24,1982.406667,75,26.43208889,213,767,Malcolm Brogdon,5-Jun,77,G,10.2,2.8,MIL,CNT,E
203897,1610612750,22,1748.87,47,37.21,160,889,Zach LaVine,5-Jun,77,G,18.9,3.4,MIN,NW,W
202348,1610612740,28,442.27,19,23.27736842,34,267,Jordan Crawford,5-Jun,77,N,14.1,1.8,NOP,SW,W
201584,1610612752,31,2459.413333,77,31.9404329,259,835,Courtney Lee,5-Jun,77,G,10.8,3.4,NYK,ATL,E
203912,1610612753,26,107.73,22,4.896818182,12,21,CJ Wilcox,5-Jun,77,G,1,0.5,ORL,SE,E
201945,1610612755,29,1667.156667,72,23.15495371,185,662,Gerald Henderson,5-Jun,77,G,9.2,2.6,PHI,ATL,E
1626192,1610612757,24,315.9466667,39,8.101196582,52,98,Pat Connaughton,5-Jun,77,G,2.5,1.3,POR,NW,W
201167,1610612758,31,1579.815,61,25.89860656,125,515,Arron Afflalo,5-Jun,77,G,8.4,2,SAC,PAC,W
203463,1610612758,24,1176.238333,61,19.28259562,129,495,Ben McLemore,5-Jun,77,G,8.1,2.1,SAC,PAC,W
1627749,1610612759,20,321.4816667,38,8.460043861,42,130,Dejounte Murray,5-Jun,77,G,3.4,1.1,SAS,SW,W
1626153,1610612761,25,446.4466667,27,16.53506173,48,150,Delon Wright,5-Jun,77,G,5.6,1.8,TOR,ATL,E
203078,1610612764,24,2684.013333,77,34.85731601,240,1779,Bradley Beal,5-Jun,77,G,23.1,3.1,WAS,SE,E
1627761,1610612737,22,370.6233333,38,9.753245613,59,101,DeAndre' Bembry,6-Jun,78,F,2.7,1.6,ATL,SE,E
203501,1610612737,25,2153.691667,79,27.26191984,224,1143,Tim Hardaway Jr.,6-Jun,78,F,14.5,2.8,ATL,SE,E
202349,1610612751,30,38.56666667,3,12.85555556,2,7,Greivis Vasquez,6-Jun,78,N,2.3,0.7,BKN,ATL,E
203925,1610612751,25,1138.375,52,21.89182692,147,428,Joe Harris,6-Jun,78,G,8.2,2.8,BKN,ATL,E
203909,1610612751,24,505.51,49,10.31653061,82,206,KJ McDaniels,6-Jun,78,G,4.2,1.7,BKN,ATL,E
203915,1610612751,24,1333.741667,59,22.60579097,164,432,Spencer Dinwiddie,6-Jun,78,G,7.3,2.8,BKN,ATL,E
203109,1610612738,26,2335.361667,72,32.43557871,415,999,Jae Crowder,6-Jun,78,F,13.9,5.8,BOS,ATL,E
203923,1610612738,21,220.1033333,29,7.589770114,26,68,James Young,6-Jun,78,G,2.3,0.9,BOS,ATL,E
1626151,1610612766,22,16.56666667,5,3.313333334,3,1,Aaron Harrison,6-Jun,78,N,0.2,0.6,CHA,SE,E
1626203,1610612766,23,189.1366667,27,7.00506173,22,57,Treveon Graham,6-Jun,78,G,2.1,0.8,CHA,SE,E
1627756,1610612741,23,976.4516667,57,17.13073099,151,291,Denzel Valentine,6-Jun,78,F,5.1,2.6,CHI,CNT,E
203487,1610612741,25,846.4516667,45,18.81003704,153,297,Michael Carter-Williams,6-Jun,78,G,6.6,3.4,CHI,CNT,E
2563,1610612739,36,12,1,12,2,9,Dahntay Jones,6-Jun,78,G,9,2,CLE,CNT,E
2747,1610612739,31,1187.221667,41,28.95662602,113,351,JR Smith,6-Jun,78,G,8.6,2.8,CLE,CNT,E
202732,1610612742,29,776.5166667,62,12.52446237,108,152,DeAndre Liggins,6-Jun,78,G,2.5,1.7,DAL,SW,W
202087,1610612743,30,89.41666667,13,6.878205128,15,11,Alonzo Gee,6-Jun,78,N,0.8,1.2,DEN,NW,W
203115,1610612743,26,1705.056667,60,28.41761112,259,820,Will Barton,6-Jun,78,G,13.7,4.3,DEN,NW,W
1626199,1610612765,24,380.9966667,39,9.7691453,33,127,Darrun Hilliard,6-Jun,78,G,3.3,0.8,DET,CNT,E
2738,1610612744,33,1997.541667,76,26.28344299,304,574,Andre Iguodala,6-Jun,78,G,7.6,4,GSW,PAC,W
101139,1610612754,30,1776.313333,76,23.37254386,229,815,CJ Miles,6-Jun,78,F,10.7,3,IND,CNT,E
203922,1610612754,23,1426.711667,69,20.67698068,246,419,Glenn Robinson III,6-Jun,78,G,6.1,3.6,IND,CNT,E
101187,1610612746,34,308.3516667,30,10.27838889,24,86,Alan Anderson,6-Jun,78,F,2.9,0.8,LAC,PAC,W
1626150,1610612763,22,1473.856667,72,20.47023149,136,425,Andrew Harrison,6-Jun,78,G,5.9,1.9,MEM,SW,W
1713,1610612763,40,1799.476667,73,24.6503653,227,586,Vince Carter,6-Jun,78,G,8,3.1,MEM,SW,W
1626196,1610612748,23,1614.355,53,30.4595283,168,539,Josh Richardson,6-Jun,78,F,10.2,3.2,MIA,SE,E
1626173,1610612749,20,458.1866667,41,11.17528455,49,142,Rashad Vaughn,6-Jun,78,G,3.5,1.2,MIL,CNT,E
201575,1610612750,31,1029.838333,47,21.91145389,99,197,Brandon Rush,6-Jun,78,G,4.2,2.1,MIN,NW,W
203498,1610612750,24,1515.538333,78,19.42997863,220,772,Shabazz Muhammad,6-Jun,78,G,9.9,2.8,MIN,NW,W
202130,1610612740,30,79.45333333,6,13.24222222,6,27,Reggie Williams,6-Jun,78,N,4.5,1,NOP,SW,W
203200,1610612752,28,1639.106667,82,19.9891057,225,629,Justin Holiday,6-Jun,78,G,7.7,2.7,NYK,ATL,E
203518,1610612760,23,1055.128333,68,15.51659313,86,406,Alex Abrines,6-Jun,78,G,6,1.3,OKC,NW,W
1627875,1610612753,23,47.51666667,5,9.503333334,9,14,Marcus Georges-Hunt,6-Jun,78,G,2.8,1.8,ORL,SE,E
1627868,1610612753,24,43.11666667,5,8.623333334,7,0,Patricio Garino,6-Jun,78,G,0,1.4,ORL,SE,E
1626147,1610612755,23,1227.433333,75,16.36577777,245,532,Justin Anderson,6-Jun,78,G,7.1,3.3,PHI,ATL,E
203917,1610612755,23,2187.678333,80,27.34597916,226,756,Nik Stauskas,6-Jun,78,G,9.5,2.8,PHI,ATL,E
1627789,1610612755,22,1189.91,69,17.24507246,149,445,Timothe Luwawu-Cabarrot,6-Jun,78,G,6.4,2.2,PHI,ATL,E
1626164,1610612756,20,2730.42,78,35.00538462,249,1726,Devin Booker,6-Jun,78,G,22.1,3.2,PHX,PAC,W
203459,1610612757,25,2253.856667,79,28.52983123,226,845,Allen Crabbe,6-Jun,78,G,10.7,2.9,POR,NW,W
1627817,1610612757,22,80.04166667,16,5.002604167,14,31,Tim Quarterman,6-Jun,78,G,1.9,0.9,POR,NW,W
202066,1610612758,31,1728.398333,65,26.59074358,184,506,Garrett Temple,6-Jun,78,G,7.8,2.8,SAC,PAC,W
1627781,1610612758,21,198.1183333,22,9.005378786,23,79,Malachi Richardson,6-Jun,78,G,3.6,1,SAC,PAC,W
201936,1610612758,27,788.065,40,19.701625,137,411,Tyreke Evans,6-Jun,78,G,10.3,3.4,SAC,PAC,W
201980,1610612759,30,1806.975,68,26.57316176,224,497,Danny Green,6-Jun,78,G,7.3,3.3,SAS,SW,W
203613,1610612759,27,1392.433333,78,17.8517094,160,483,Jonathon Simmons,6-Jun,78,F,6.2,2.1,SAS,SW,W
1938,1610612759,39,1291.333333,69,18.71497584,157,517,Manu Ginobili,6-Jun,78,G,7.5,2.3,SAS,SW,W
200782,1610612761,32,2235.895,81,27.60364198,471,540,PJ Tucker,6-Jun,78,F,6.7,5.8,TOR,ATL,E
202692,1610612762,25,653.0566667,42,15.54896825,120,283,Alec Burks,6-Jun,78,G,6.7,2.9,UTA,NW,W
203957,1610612762,21,1227.745,66,18.60219697,132,412,Dante Exum,6-Jun,78,G,6.2,2,UTA,NW,W
1627815,1610612764,24,286.7633333,30,9.558777777,34,90,Sheldon Mac,6-Jun,78,G,3,1.1,WAS,SE,E
200757,1610612737,33,1595.548333,62,25.73465053,270,444,Thabo Sefolosha,7-Jun,79,F,7.2,4.4,ATL,SE,E
1627747,1610612751,22,1236.866667,57,21.69941521,188,468,Caris LeVert,7-Jun,79,G,8.2,3.3,BKN,ATL,E
203112,1610612751,26,557.7966667,38,14.67885965,115,222,Quincy Acy,7-Jun,79,F,5.8,3,BKN,ATL,E
1626178,1610612751,22,1761.345,78,22.58134615,452,675,Rondae Hollis-Jefferson,7-Jun,79,F,8.7,5.8,BKN,ATL,E
101123,1610612738,31,537.8833333,47,11.44432624,84,262,Gerald Green,7-Jun,79,F,5.6,1.8,BOS,ATL,E
1627759,1610612738,20,1341.286667,78,17.19598291,220,515,Jaylen Brown,7-Jun,79,G,6.6,2.8,BOS,ATL,E
203077,1610612766,23,2349.166667,81,29.00205762,565,743,Michael Kidd-Gilchrist,7-Jun,79,F,9.2,7,CHA,SE,E
202710,1610612741,27,2809.005,76,36.96059211,470,1816,Jimmy Butler,7-Jun,79,G,23.9,6.2,CHI,CNT,E
2594,1610612739,36,1752.943333,67,26.16333333,186,678,Kyle Korver,7-Jun,79,G,10.1,2.8,CLE,CNT,E
2210,1610612739,37,1613.66,79,20.42607595,203,448,Richard Jefferson,7-Jun,79,F,5.7,2.6,CLE,CNT,E
1627771,1610612765,25,31.55,9,3.505555556,3,4,Michael Gbinije,7-Jun,79,G,0.4,0.3,DET,CNT,E
203493,1610612765,26,466.7933333,31,15.05784946,64,141,Reggie Bullock,7-Jun,79,F,4.5,2.1,DET,CNT,E
1626169,1610612765,21,1370.585,77,17.79980519,189,339,Stanley Johnson,7-Jun,79,F,4.4,2.5,DET,CNT,E
203110,1610612744,27,2470.886667,76,32.51166667,599,776,Draymond Green,7-Jun,79,F,10.2,7.9,GSW,PAC,W
202691,1610612744,27,2649.126667,78,33.9631624,285,1742,Klay Thompson,7-Jun,79,G,22.3,3.7,GSW,PAC,W
2440,1610612744,37,1776.125,74,24.00168919,384,527,Matt Barnes,7-Jun,79,F,7.1,5.2,GSW,PAC,W
1627775,1610612744,21,1073.961667,71,15.12622066,100,282,Patrick McCaw,7-Jun,79,G,4,1.4,GSW,PAC,W
2733,1610612744,31,1344.708333,76,17.6935307,151,389,Shaun Livingston,7-Jun,79,G,5.1,2,GSW,PAC,W
1627786,1610612745,22,556.6533333,30,18.55511111,69,185,Troy Williams,7-Jun,79,F,6.2,2.3,HOU,SW,W
1718,1610612746,39,277.0983333,25,11.08393333,48,81,Paul Pierce,7-Jun,79,F,3.2,1.9,LAC,PAC,W
202325,1610612746,29,810.1183333,68,11.9135049,181,186,Wesley Johnson,7-Jun,79,F,2.7,2.7,LAC,PAC,W
1897,1610612747,37,160.3133333,25,6.412533332,20,57,Metta World Peace,7-Jun,79,F,2.3,0.8,LAL,PAC,W
201156,1610612747,32,1556.283333,60,25.93805555,138,791,Nick Young,7-Jun,79,G,13.2,2.3,LAL,PAC,W
203516,1610612763,26,1500.558333,64,23.44622395,259,429,James Ennis III,7-Jun,79,F,6.7,4,MEM,SW,W
1626159,1610612748,21,625.295,18,34.73861111,94,196,Justise Winslow,7-Jun,79,F,10.9,5.2,MIA,SE,E
203503,1610612749,25,2336.188333,80,29.20235416,248,683,Tony Snell,7-Jun,79,G,8.5,3.1,MIL,CNT,E
1626253,1610612740,24,47.46333333,4,11.86583333,1,11,Axel Toupane,7-Jun,79,G,2.8,0.3,NOP,SW,W
203524,1610612740,26,2374.275,80,29.6784375,307,563,Solomon Hill,7-Jun,79,F,7,3.8,NOP,SW,W
2756,1610612752,33,408.195,42,9.718928571,59,124,Sasha Vujacic,7-Jun,79,G,3,1.4,NYK,ATL,E
203460,1610612760,25,2375.833333,79,30.07383966,403,522,Andre Roberson,7-Jun,79,G,6.6,5.1,OKC,NW,W
203962,1610612760,25,30.88333333,2,15.44166667,9,14,Josh Huestis,7-Jun,79,F,7,4.5,OKC,NW,W
1626148,1610612753,24,159.025,11,14.45681818,33,43,Anthony Brown,7-Jun,79,F,3.9,3,ORL,SE,E
203095,1610612753,24,2233.795,68,32.84992647,209,1167,Evan Fournier,7-Jun,79,F,17.2,3.1,ORL,SE,E
203082,1610612753,26,1954.741667,78,25.0607906,206,858,Terrence Ross,7-Jun,79,G,11,2.6,ORL,SE,E
1627816,1610612755,23,156.8333333,6,26.13888888,29,64,Alex Poythress,7-Jun,79,F,10.7,4.8,PHI,ATL,E
1627884,1610612756,20,545.4833333,32,17.04635417,79,168,Derrick Jones Jr.,7-Jun,79,N,5.3,2.5,PHX,PAC,W
202407,1610612756,29,23.13333333,2,11.56666667,6,3,Elijah Millsap,7-Jun,79,G,1.5,3,PHX,PAC,W
201162,1610612756,31,1362.473333,64,21.28864583,225,434,Jared Dudley,7-Jun,79,F,6.8,3.5,PHX,PAC,W
204067,1610612756,25,62.34166667,5,12.46833333,7,24,Jarell Eddie,7-Jun,79,N,4.8,1.4,PHX,PAC,W
202323,1610612757,28,1658.41,65,25.514,247,586,Evan Turner,7-Jun,79,G,9,3.8,POR,NW,W
202695,1610612759,26,2474.446667,74,33.43846847,430,1888,Kawhi Leonard,7-Jun,79,F,25.5,5.8,SAS,SW,W
201942,1610612761,27,2620.225,74,35.40844595,386,2020,DeMar DeRozan,7-Jun,79,G,27.3,5.2,TOR,ATL,E
2207,1610612762,36,1842.916667,78,23.62713676,243,715,Joe Johnson,7-Jun,79,G,9.2,3.1,UTA,NW,W
1627863,1610612764,24,0.826666667,1,0.826666667,1,0,Danuel House,7-Jun,79,N,0,1,WAS,SE,E
1626162,1610612764,21,1605.185,79,20.31879747,261,501,Kelly Oubre Jr.,7-Jun,79,F,6.3,3.3,WAS,SE,E
203107,1610612764,25,719.2083333,57,12.61769006,83,154,Tomas Satoransky,7-Jun,79,F,2.7,1.5,WAS,SE,E
203118,1610612737,28,194.9566667,18,10.83092593,37,45,Mike Scott,8-Jun,80,F,2.5,2.1,ATL,SE,E
200794,1610612737,32,2343.068333,69,33.95751207,533,1246,Paul Millsap,8-Jun,80,F,18.1,7.7,ATL,SE,E
1627752,1610612737,23,981.2666667,59,16.63163842,157,335,Taurean Prince,8-Jun,80,F,5.7,2.7,ATL,SE,E
203461,1610612751,24,264.15,23,11.48478261,78,115,Anthony Bennett,8-Jun,80,N,5,3.4,BKN,ATL,E
202344,1610612751,29,1754.315,71,24.70866197,571,709,Trevor Booker,8-Jun,80,F,10,8,BKN,ATL,E
1626175,1610612738,22,140.975,25,5.639,34,38,Jordan Mickey,8-Jun,80,C,1.5,1.4,BOS,ATL,E
201587,1610612766,28,2617.231667,77,33.99002165,481,1164,Nicolas Batum,8-Jun,80,G,15.1,6.2,CHA,SE,E
1627835,1610612741,23,843.38,44,19.16772727,125,240,Paul Zipser,8-Jun,80,F,5.5,2.8,CHI,CNT,E
202682,1610612739,26,804.315,50,16.0863,130,304,Derrick Williams,8-Jun,80,F,6.1,2.6,CLE,CNT,E
2592,1610612739,36,380.605,48,7.929270833,37,132,James Jones,8-Jun,80,G,2.8,0.8,CLE,CNT,E
2544,1610612739,32,2794.458333,74,37.76295045,639,1954,LeBron James,8-Jun,80,F,26.4,8.6,CLE,CNT,E
1627827,1610612742,24,1641.846667,81,20.26971194,222,350,Dorian Finney-Smith,8-Jun,80,F,4.3,2.7,DAL,SW,W
203084,1610612742,25,2803.343333,79,35.48535865,394,1518,Harrison Barnes,8-Jun,80,F,19.2,5,DAL,SW,W
1627852,1610612742,24,521.3783333,54,9.65515432,95,150,Nicolas Brussino,8-Jun,80,F,2.8,1.8,DAL,SW,W
202702,1610612743,27,1295.943333,61,21.24497267,462,587,Kenneth Faried,8-Jun,80,F,9.6,7.6,DEN,NW,W
2034,1610612743,37,150.5433333,20,7.527166665,38,28,Mike Miller,8-Jun,80,G,1.4,1.9,DEN,NW,W
201163,1610612743,30,2196.683333,71,30.93920187,460,1117,Wilson Chandler,8-Jun,80,F,15.7,6.5,DEN,NW,W
